timeStamp,blockNumber,blockReward
2015-12-30 18:42:37,772294,5001050000000000000
2015-12-30 16:41:24,771846,5001583100000000000
2015-12-30 16:24:16,771782,5035675816000000000
2015-12-30 16:05:56,771726,5005670808000000000
2015-12-30 14:44:57,771437,5157300000000000000
2015-12-30 13:23:41,771137,5000000000000000000
2015-12-30 12:52:01,771016,5017509818000000000
2015-12-30 11:44:40,770801,5001689058412370000
2015-12-30 10:31:54,770581,5007858048000000000
2015-12-30 10:19:16,770544,5001174148931060000
2015-12-26 04:07:06,749140,5001050000000000000
2015-12-26 02:15:51,748770,5000000000000000000
2015-12-26 01:33:05,748629,5012180000000000000
2015-12-25 23:41:34,748263,5001050000000000000
2015-12-25 21:36:40,747823,5001050000000000000
2015-12-25 21:14:55,747744,5000000000000000000
2015-12-25 19:49:46,747450,5000000000000000000
2015-12-25 19:34:14,747401,5001050000000000000
2015-12-25 18:43:41,747217,5003150000000000000
2015-12-25 18:17:19,747113,5009424528000000000
2015-12-25 14:51:07,746368,5046501600000000000
2015-12-25 09:45:45,745301,5002100000000000000
2015-12-25 07:47:38,744892,5001050000000000000
2015-12-25 07:39:47,744869,5003895388000000000
2015-12-25 06:42:44,744654,5000000000000000000
2015-12-25 04:26:49,744162,5001050000000000000
2015-12-25 01:45:44,743600,5001050000000000000
2015-12-25 01:22:12,743525,5003780000000000000
2015-12-25 00:32:09,743365,5006930000000000000
2015-12-24 22:09:04,742862,5029043728000000000
2015-12-24 21:05:22,742644,5156695192000000000
2015-12-24 17:37:02,741911,5156250000000000000
2015-12-24 17:36:11,741907,5002100000000000000
2015-12-24 16:58:20,741788,5006040800000000000
2015-12-24 16:14:35,741631,5000000000000000000
2015-12-24 14:55:30,741349,5003150000000000000
2015-12-22 10:57:44,730340,5010745192000000000
2015-12-22 10:11:42,730188,5000000000000000000
2015-12-22 09:49:30,730103,5000000000000000000
2015-12-22 09:17:19,729985,5070285804000000000
2015-12-22 08:21:28,729782,5009688536000000000
2015-12-22 07:29:10,729586,5000000000000000000
2015-12-22 06:49:32,729441,5007560000000000000
2015-12-22 05:44:59,729195,5012610000000000000
2015-12-22 04:57:19,729043,5156250000000000000
2015-12-22 04:34:21,728969,5000000000000000000
2015-12-22 03:10:07,728660,5003150000000000000
2015-12-22 01:22:16,728294,5002100000000000000
2015-12-22 01:11:21,728257,5156250000000000000
2015-12-21 22:09:51,727604,5009691864000000000
2015-12-21 19:08:16,726942,5000000000000000000
2015-12-21 19:01:31,726916,5000000000000000000
2015-12-21 18:53:15,726885,5000000000000000000
2015-12-21 16:34:32,726396,5000000000000000000
2015-12-21 15:58:58,726263,5157300000000000000
2015-12-21 14:49:01,725999,5000000000000000000
2015-12-21 13:57:49,725823,5010563200000000000
2015-12-21 12:08:44,725441,5162668100000000000
2015-12-21 11:57:35,725409,5156250000000000000
2015-12-21 11:15:41,725266,5009446400000000000
2015-12-21 08:34:33,724732,5009695192000000000
2015-12-21 08:32:03,724718,5003017200000000000
2015-12-21 06:40:12,724351,5000000000000000000
2015-12-21 03:14:07,723676,5002100000000000000
2015-12-21 01:18:17,723279,5002100000000000000
2015-12-20 23:57:13,723007,5001050000000000000
2015-12-20 23:34:02,722921,5158350000000000000
2015-12-20 23:29:15,722905,5000000000000000000
2015-12-20 23:09:49,722843,5000000000000000000
2015-12-20 21:25:30,722496,5003150000000000000
2015-12-20 21:15:31,722456,5000000000000000000
2015-12-20 17:55:26,721702,5023718568000000000
2015-12-15 15:42:48,696236,5000000000000000000
2015-12-15 15:35:04,696207,5000000000000000000
2015-12-15 15:33:11,696196,5009685208000000000
2015-12-15 13:18:32,695709,5005324640000000000
2015-12-15 11:39:44,695375,5001050000000000000
2015-12-15 11:24:11,695319,5029085576000000000
2015-12-15 10:26:26,695113,5156250000000000000
2015-12-15 08:41:17,694747,5019390384000000000
2015-12-15 08:39:12,694738,5166995192000000000
2015-12-15 07:02:17,694418,5019387056000000000
2015-12-15 05:31:28,694110,5156250000000000000
2015-12-15 05:18:32,694056,5048475960000000000
2015-12-15 05:08:41,694019,5019383728000000000
2015-12-15 04:58:34,693983,5000000000000000000
2015-12-15 04:35:23,693892,5000000000000000000
2015-12-15 03:42:51,693699,5011130000000000000
2015-12-15 02:49:09,693505,5157300000000000000
2015-12-15 02:16:40,693379,5000000000000000000
2015-12-15 00:41:12,693055,5001050000000000000
2015-12-15 00:22:58,692994,5012839042000000000
2015-12-15 00:18:01,692970,5000000000000000000
2015-12-15 00:14:56,692957,5010745192000000000
2015-12-14 23:11:53,692734,5000000000000000000
2015-12-14 22:42:29,692631,5002520000000000000
2015-12-14 21:59:10,692477,5000000000000000000
2015-12-14 21:57:22,692472,5001050000000000000
2015-12-14 20:52:27,692229,5195024112000000000
2015-12-14 20:50:27,692224,5000000000000000000
2015-12-14 18:29:34,691734,5041300768000000000
2015-12-14 18:17:13,691693,5034011588000000000
2015-11-26 15:11:36,600109,5001050000000000000
2015-11-22 17:22:54,580538,5000000000000000000
2015-11-22 16:06:31,580255,5001050000000000000
2015-11-22 15:18:09,580084,5000000000000000000
2015-11-22 13:37:44,579744,5004830000000000000
2015-11-22 10:58:50,579214,5159820000000000000
2015-11-22 08:49:16,578742,5003570000000000000
2015-11-22 08:30:22,578683,5004796050000000000
2015-11-22 08:08:44,578603,5000000000000000000
2015-11-22 06:26:45,578270,5000000000000000000
2015-11-22 05:22:15,578035,5001050000000000000
2015-11-22 03:58:14,577719,5000000000000000000
2015-11-22 02:08:37,577311,5000000000000000000
2015-11-22 01:51:07,577252,5002520000000000000
2015-11-22 01:26:49,577174,5001050000000000000
2015-11-22 00:13:30,576931,5001050000000000000
2015-11-21 23:39:10,576798,5000000000000000000
2015-11-21 21:00:33,576271,5004796050000000000
2015-11-21 18:39:24,575765,5000000000000000000
2015-11-21 17:17:56,575473,5000000000000000000
2015-11-21 17:07:17,575435,5000000000000000000
2015-11-21 16:06:18,575236,5001050000000000000
2015-11-21 14:48:34,574947,5000000000000000000
2015-11-21 14:43:14,574932,5001050000000000000
2015-11-21 14:23:31,574866,5001050000000000000
2015-11-21 13:59:25,574782,5000000000000000000
2015-11-21 09:32:04,573828,5001050000000000000
2015-11-21 09:30:23,573822,5019418560000000000
2015-11-21 09:16:25,573778,5003780000000000000
2015-11-21 09:06:06,573741,5137550000000000000
2015-11-21 04:59:47,572889,5000000000000000000
2015-11-21 01:01:35,572065,5001260000000000000
2015-11-20 22:29:32,571540,5000000000000000000
2015-11-20 19:47:38,570991,5000000000000000000
2015-11-20 18:05:59,570646,5001050000000000000
2015-11-20 17:15:52,570475,5000000000000000000
2015-11-20 17:06:11,570444,5000000000000000000
2015-11-20 15:47:54,570182,5157300000000000000
2015-11-11 13:53:33,524179,5157300000000000000
2015-11-11 12:32:00,523901,5007994070000000000
2015-11-11 11:00:49,523591,5003172350000000000
2015-11-11 10:20:08,523443,5007755650000000000
2015-11-11 09:58:05,523355,5002692650000000000
2015-11-11 09:08:31,523199,5002100000000000000
2015-11-11 05:49:01,522499,5004255080000000000
2015-11-11 01:18:06,521583,5000000000000000000
2015-11-11 00:27:05,521423,5003150000000000000
2015-11-10 22:51:18,521084,5004237727552982000
2015-11-10 20:54:35,520652,5005316960000000000
2015-11-10 20:50:47,520642,5000000000000000000
2015-11-10 19:08:57,520285,5002100000000000000
2015-11-10 16:07:17,519627,5031500000000000000
2015-11-10 15:42:11,519541,5001050000000000000
2015-11-10 12:34:10,518871,5002100000000000000
2015-11-09 11:48:03,513677,5000000000000000000
2015-11-09 10:47:44,513439,5003150000000000000
2015-11-09 10:24:03,513356,5156250000000000000
2015-11-09 09:41:20,513210,5008400000000000000
2015-11-09 08:20:40,512920,5000000000000000000
2015-11-09 03:18:08,511910,5001050000000000000
2015-11-09 02:46:23,511791,5001050000000000000
2015-11-09 02:25:08,511719,5158350000000000000
2015-11-09 00:31:39,511354,5157300000000000000
2015-11-08 22:59:06,511030,5063098700000000000
2015-11-08 21:21:35,510711,5059955100000000000
2015-11-07 16:12:30,504583,5002100000000000000
2015-11-07 10:49:58,503436,5000000000000000000
2015-11-07 07:44:48,502861,5156250000000000000
2015-11-07 07:13:22,502742,5157527100000000000
2015-11-07 06:47:11,502651,5005319300000000000
2015-11-07 03:00:22,501924,5000000000000000000
2015-11-07 02:49:02,501879,5156250000000000000
2015-11-07 01:02:29,501513,5000000000000000000
2015-11-06 22:47:18,501045,5005418500000000000
2015-11-06 21:02:57,500649,5156450000000000000
2015-11-06 19:42:53,500324,5000000000000000000
2015-11-06 18:22:08,500072,5000000000000000000
2015-11-06 15:06:14,499383,5001050000000000000
2015-11-06 13:59:12,499140,5002100000000000000
2015-11-06 13:32:59,499041,5000000000000000000
2015-11-06 09:52:05,498250,5016800000000000000
2015-11-06 06:57:36,497660,5001050000000000000
2015-11-06 03:07:42,496789,5000000000000000000
2015-11-06 02:28:46,496675,5001050000000000000
2015-11-06 02:08:35,496602,5000000000000000000
2015-11-06 01:35:06,496487,5002100000000000000
2015-11-06 00:15:02,496215,5000000000000000000
2015-11-05 22:55:49,495951,5004200000000000000
2015-11-05 22:01:24,495758,5021000000000000000
2015-11-05 17:21:07,494739,5000000000000000000
2015-11-05 16:32:15,494561,5001050000000000000
2015-11-05 16:18:24,494506,5004530000000000000
2015-11-05 16:03:53,494453,5035700000000000000
2015-11-05 15:22:28,494291,5001050000000000000
2015-11-05 11:51:02,493485,5000000000000000000
2015-11-05 11:30:37,493411,5000000000000000000
2015-11-05 09:41:08,493030,5000000000000000000
2015-11-05 08:12:25,492705,5158350000000000000
2015-11-04 05:15:23,487095,5001050000000000000
2015-11-04 04:09:13,486836,5158350000000000000
2015-11-04 03:17:15,486636,5000000000000000000
2015-11-03 22:01:29,485521,5005272350000000000
2015-11-03 21:09:01,485348,5006544613695263000
2015-11-03 20:48:09,485270,5002100000000000000
2015-11-03 20:36:29,485223,5001050000000000000
2015-11-03 20:22:10,485161,5000000000000000000
2015-11-02 06:27:22,477196,5000000000000000000
2015-11-02 04:38:59,476816,5156250000000000000
2015-11-02 03:36:52,476613,5004200000000000000
2015-11-02 03:13:51,476530,5000000000000000000
2015-11-02 02:38:28,476393,5001050000000000000
2015-11-02 02:28:08,476357,5000000000000000000
2015-11-02 01:11:01,476082,5002100000000000000
2015-11-02 00:55:03,476024,5000000000000000000
2015-11-01 23:19:34,475677,5158350000000000000
2015-11-01 21:11:39,475230,5000000000000000000
2015-11-01 16:28:58,474197,5004200000000000000
2015-11-01 16:03:10,474108,5007279550000000000
2015-11-01 16:01:23,474102,5000000000000000000
2015-11-01 14:14:49,473721,5002100000000000000
2015-11-01 13:31:04,473565,5000000000000000000
2015-11-01 13:27:16,473553,5000000000000000000
2015-11-01 13:15:35,473505,5004200000000000000
2015-11-01 11:55:41,473218,5001050000000000000
2015-11-01 09:40:28,472756,5001050000000000000
2015-09-30 17:49:40,313325,5006300000000000000
2015-09-30 17:38:07,313288,5000000000000000000
2015-08-12 11:24:56,74007,5000000000000000000
2015-08-12 07:40:37,73221,5000000000000000000
2015-08-12 06:41:36,73007,5000000000000000000
2015-08-12 04:59:08,72615,5000000000000000000
2015-08-12 04:58:03,72612,5000000000000000000
2015-08-12 03:37:03,72301,5000000000000000000
2015-08-12 03:36:20,72297,5000000000000000000
2015-08-12 03:35:18,72294,5000000000000000000
2015-08-12 03:30:34,72276,5156250000000000000
2015-08-12 03:16:57,72230,5005330117058987756
2015-08-12 01:32:36,71866,5002604310523383338
2015-08-12 01:02:28,71752,5000000000000000000
2015-08-12 00:37:55,71670,5002195489280651490
2015-08-11 23:44:32,71474,5002177166485497856
2015-08-11 23:09:56,71354,5003745840246645049
2015-08-11 22:12:55,71122,5001201802234451000
2015-08-11 20:45:27,70814,5002303466974760000
2015-08-11 20:12:34,70690,5000000000000000000
2015-08-11 19:50:08,70606,5001164799033398000
